customer_id,age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
NP-CUST-03724,57,Male,Madhesh,Bara,Prepaid,2310,598,3,5.15,6.78,27,500,1,-76,0.5,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-03725,56,Male,Sudurpashchim,Kailali,Prepaid,390,701,1,14.32,18.84,21,500,3,-74,0.28,50,0,0,0,0,0,0,0,0,15,1
NP-CUST-03726,50,Female,Bagmati,Lalitpur,Prepaid,2970,566,4,15.06,19.82,21,100,3,-76,0.53,45,1,24,0,3,1,0,0,0,15,0
NP-CUST-03727,30,Male,Bagmati,Chitwan,Prepaid,1740,804,2,1.35,1.78,27,500,1,-82,0.75,45,1,24,0,2,0,0,0,0,25,0
NP-CUST-03728,43,Male,Sudurpashchim,Kanchanpur,Prepaid,1620,699,1,1.65,2.17,24,100,2,-74,0.29,50,0,0,1,1,0,0,0,0,20,1
NP-CUST-03729,39,Male,Sudurpashchim,Kailali,Prepaid,2220,590,5,1.84,2.42,27,500,1,-72,0.17,50,0,0,0,0,0,0,0,0,25,0
NP-CUST-03730,62,Female,Lumbini,Kapilvastu,Prepaid,1140,727,6,16.95,22.3,27,100,1,-74,0.27,50,0,0,0,2,1,0,0,0,25,1
NP-CUST-03731,40,Male,Bagmati,Kavre,Postpaid,2820,658,4,21.46,28.24,27,1000,1,-76,0.46,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03732,26,Female,Lumbini,Kapilvastu,Prepaid,300,823,6,28.13,37.01,18,100,4,-78,0.49,40,2,24,0,1,1,0,0,0,10,0
NP-CUST-03733,31,Male,Bagmati,Bhaktapur,Prepaid,3030,605,5,0.12,0.16,18,50,4,-78,0.66,45,1,24,0,3,0,0,0,0,10,0
NP-CUST-03734,52,Male,Madhesh,Dhanusha,Prepaid,2010,546,5,45.65,60.07,18,100,4,-76,0.55,50,0,0,1,4,0,0,0,0,10,0
NP-CUST-03735,29,Male,Gandaki,Syangja,Postpaid,2160,625,5,0.37,0.49,27,1000,1,-76,0.48,50,0,0,0,0,0,0,0,0,25,0
NP-CUST-03736,61,Male,Madhesh,Dhanusha,Prepaid,2280,588,6,13.88,18.26,27,50,1,-74,0.34,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03737,62,Female,Gandaki,Tanahu,Prepaid,2700,573,4,6.84,9.0,18,50,4,-72,0.17,50,0,0,0,3,0,0,0,0,10,0
NP-CUST-03738,48,Female,Gandaki,Syangja,Prepaid,660,863,4,8.78,11.55,24,100,2,-74,0.23,50,0,0,0,4,0,0,0,0,20,0
NP-CUST-03739,25,Female,Bagmati,Kavre,Prepaid,1200,692,5,18.85,24.8,27,200,1,-74,0.29,50,0,0,0,1,1,0,0,0,25,0
NP-CUST-03740,37,Female,Bagmati,Kavre,Prepaid,150,811,5,0.9,1.18,21,100,3,-74,0.25,50,0,0,1,3,1,0,0,0,15,0
NP-CUST-03741,70,Female,Bagmati,Kathmandu,Prepaid,2490,437,4,0.67,0.88,18,200,4,-76,0.68,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-03742,42,Female,Koshi,Jhapa,Prepaid,1830,427,6,18.94,24.92,24,500,2,-76,0.7,50,0,0,0,0,1,0,0,0,20,0
NP-CUST-03743,37,Female,Lumbini,Banke,Prepaid,3240,431,3,1.08,1.42,21,50,3,-70,0.0,45,1,24,1,1,0,0,0,0,15,0
NP-CUST-03744,30,Male,Bagmati,Lalitpur,Prepaid,1620,742,4,9.16,12.05,18,500,4,-82,0.81,50,0,0,0,0,1,0,0,0,10,0
NP-CUST-03745,24,Male,Madhesh,Parsa,Prepaid,1800,592,1,9.97,13.12,18,100,4,-74,0.34,50,0,0,0,3,0,0,0,0,10,1
NP-CUST-03746,64,Male,Bagmati,Lalitpur,Prepaid,3420,413,1,18.1,23.82,21,50,3,-76,0.72,50,0,0,0,2,0,0,0,0,15,1
NP-CUST-03747,29,Female,Gandaki,Syangja,Prepaid,480,632,7,20.52,27.0,21,500,3,-74,0.32,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-03748,35,Male,Bagmati,Lalitpur,Prepaid,2040,659,5,15.77,20.75,27,500,1,-78,0.61,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03749,49,Male,Bagmati,Kathmandu,Prepaid,3420,660,7,29.99,39.46,27,100,1,-72,0.15,50,0,0,0,3,1,0,0,0,25,0
NP-CUST-03750,23,Female,Lumbini,Kapilvastu,Prepaid,2910,672,3,47.92,63.05,24,50,2,-82,0.89,50,0,0,1,4,0,0,0,0,20,1
NP-CUST-03751,46,Female,Bagmati,Lalitpur,Prepaid,2610,600,4,8.69,11.43,21,500,3,-74,0.33,50,0,0,1,0,0,0,0,0,15,0
NP-CUST-03752,34,Female,Lumbini,Rupandehi,Prepaid,3450,550,3,2.17,2.86,18,50,4,-74,0.36,50,0,0,1,0,1,0,0,0,10,0
NP-CUST-03753,66,Male,Koshi,Morang,Prepaid,60,699,1,21.5,28.29,18,500,4,-80,0.71,50,0,0,1,1,1,0,0,0,10,0
NP-CUST-03754,19,Female,Gandaki,Syangja,Prepaid,1020,436,9,10.98,14.45,27,200,1,-82,1.37,50,0,0,0,0,0,0,0,0,25,1
NP-CUST-03755,57,Male,Bagmati,Bhaktapur,Prepaid,3120,680,5,20.01,26.33,21,500,3,-76,0.44,50,0,0,1,0,0,0,0,0,15,0
NP-CUST-03756,33,Male,Lumbini,Banke,Prepaid,1560,811,1,5.64,7.42,24,200,2,-82,0.74,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-03757,26,Male,Madhesh,Parsa,Prepaid,1380,867,6,18.35,24.14,21,100,3,-78,0.46,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-03758,23,Male,Bagmati,Kavre,Prepaid,960,512,7,0.46,0.61,18,500,4,-72,0.19,50,0,0,0,3,0,0,0,0,10,0
NP-CUST-03759,19,Male,Lumbini,Rupandehi,Prepaid,1620,603,6,3.41,4.49,24,200,2,-70,0.0,50,0,0,1,1,0,0,0,0,20,0
NP-CUST-03760,44,Female,Lumbini,Rupandehi,Prepaid,360,659,4,25.74,33.87,24,100,2,-72,0.15,50,0,0,1,1,1,0,0,0,20,0
NP-CUST-03761,48,Male,Karnali,Surkhet,Prepaid,3090,822,1,6.86,9.03,27,500,1,-78,0.49,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03762,70,Female,Gandaki,Kaski,Prepaid,2430,621,2,1.39,1.83,18,50,4,-74,0.32,50,0,0,1,3,0,0,0,0,10,0
NP-CUST-03763,57,Female,Bagmati,Kathmandu,Prepaid,3450,788,5,15.07,19.83,27,500,1,-72,0.13,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-03764,18,Male,Koshi,Morang,Prepaid,1560,583,8,6.98,9.18,21,200,3,-82,1.03,50,0,0,0,1,1,0,0,0,15,1
NP-CUST-03765,22,Male,Bagmati,Lalitpur,Prepaid,1260,622,2,0.43,0.57,21,500,3,-76,0.48,50,0,0,0,1,0,0,0,0,15,1
NP-CUST-03766,28,Male,Koshi,Sunsari,Prepaid,1650,705,5,2.16,2.84,27,200,1,-76,0.42,50,0,0,0,1,0,0,0,0,25,1
NP-CUST-03767,32,Female,Karnali,Surkhet,Prepaid,2700,622,5,14.11,18.57,18,50,4,-72,0.16,50,0,0,1,0,1,0,0,0,10,0
NP-CUST-03768,43,Male,Koshi,Jhapa,Prepaid,2820,819,4,10.33,13.59,21,50,3,-78,0.49,50,0,0,1,0,0,0,0,0,15,0
NP-CUST-03769,62,Male,Bagmati,Chitwan,Prepaid,1800,779,1,4.86,6.39,21,50,3,-76,0.38,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-03770,52,Male,Koshi,Sunsari,Prepaid,1290,584,4,3.46,4.55,27,100,1,-78,0.68,50,0,0,1,2,0,0,0,0,25,1
NP-CUST-03771,51,Female,Koshi,Morang,Prepaid,780,656,2,10.75,14.14,27,200,1,-72,0.15,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03772,47,Female,Bagmati,Kavre,Prepaid,300,694,3,1.15,1.51,24,500,2,-82,0.86,40,2,24,0,0,0,0,0,0,20,0
NP-CUST-03773,42,Male,Koshi,Morang,Prepaid,2310,678,3,21.08,27.74,24,100,2,-70,0.0,50,0,0,0,0,1,0,0,0,20,0
NP-CUST-03774,32,Female,Karnali,Surkhet,Prepaid,1530,633,2,5.17,6.8,27,500,1,-72,0.16,45,1,24,1,3,1,0,0,0,25,0
NP-CUST-03775,38,Female,Koshi,Jhapa,Prepaid,1740,774,3,19.5,25.66,18,100,4,-74,0.26,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-03776,51,Female,Gandaki,Kaski,Prepaid,690,548,1,8.33,10.96,21,100,3,-80,0.91,45,1,24,0,2,1,0,0,0,15,0
NP-CUST-03777,66,Female,Bagmati,Kavre,Prepaid,3180,675,6,25.43,33.46,18,100,4,-82,0.89,50,0,0,1,1,0,0,0,0,10,1
NP-CUST-03778,47,Female,Gandaki,Syangja,Prepaid,3300,599,8,12.05,15.86,18,200,4,-72,0.17,50,0,0,0,1,0,0,0,0,10,0
NP-CUST-03779,50,Female,Karnali,Surkhet,Prepaid,1920,860,5,0.8,1.05,21,100,3,-74,0.23,50,0,0,0,2,0,0,0,0,15,0
NP-CUST-03780,22,Female,Madhesh,Bara,Prepaid,3120,454,5,18.52,24.37,18,500,4,-74,0.44,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-03781,40,Male,Lumbini,Banke,Prepaid,3060,504,8,1.23,1.62,24,200,2,-78,0.79,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-03782,57,Male,Bagmati,Kavre,Prepaid,2910,696,6,2.9,3.82,27,100,1,-76,0.43,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03783,24,Male,Sudurpashchim,Kanchanpur,Prepaid,3540,588,4,11.43,15.04,21,200,3,-80,0.85,50,0,0,0,2,0,0,0,0,15,0
NP-CUST-03784,46,Female,Bagmati,Lalitpur,Postpaid,2250,672,3,0.7,0.92,27,1000,1,-72,0.15,40,2,24,0,0,0,0,0,0,25,0
NP-CUST-03785,24,Female,Sudurpashchim,Kanchanpur,Prepaid,2310,599,5,5.53,7.28,21,100,3,-72,0.17,45,1,24,0,2,1,0,0,0,15,0
NP-CUST-03786,35,Male,Gandaki,Kaski,Prepaid,2460,615,3,1.59,2.09,18,500,4,-74,0.32,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-03787,28,Female,Madhesh,Parsa,Prepaid,3150,966,6,5.04,6.63,18,200,4,-76,0.31,50,0,0,0,4,0,0,0,0,10,1
NP-CUST-03788,67,Male,Gandaki,Tanahu,Postpaid,3330,578,4,2.3,3.03,27,1000,1,-70,0.0,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-03789,66,Male,Gandaki,Tanahu,Prepaid,1110,620,4,2.35,3.09,24,500,2,-74,0.32,40,2,24,0,2,0,0,0,0,20,0
NP-CUST-03790,59,Other,Lumbini,Kapilvastu,Prepaid,1050,688,6,3.58,4.71,18,50,4,-78,0.58,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-03791,43,Male,Bagmati,Chitwan,Prepaid,1410,788,1,12.83,16.88,27,100,1,-82,0.76,50,0,0,0,3,1,0,0,0,25,1
NP-CUST-03792,24,Male,Madhesh,Bara,Prepaid,540,596,3,6.19,8.14,27,500,1,-74,0.34,50,0,0,1,2,0,0,0,0,25,0
NP-CUST-03793,58,Female,Karnali,Salyan,Prepaid,3000,478,6,11.3,14.87,24,200,2,-74,0.42,50,0,0,1,1,0,0,0,0,20,0
NP-CUST-03794,67,Female,Koshi,Morang,Prepaid,3120,725,4,14.42,18.97,21,50,3,-76,0.41,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-03795,57,Male,Bagmati,Chitwan,Prepaid,540,641,5,3.27,4.3,27,200,1,-76,0.47,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-03796,30,Female,Bagmati,Chitwan,Postpaid,2340,631,8,0.92,1.21,27,1000,1,-72,0.16,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-03797,61,Female,Bagmati,Kavre,Postpaid,1230,543,1,17.92,23.58,27,1000,1,-82,1.1,50,0,0,1,2,0,0,0,0,25,1
NP-CUST-03798,63,Male,Bagmati,Chitwan,Prepaid,660,663,5,6.34,8.34,27,50,1,-70,0.0,50,0,0,0,4,0,1,0,0,25,1
NP-CUST-03799,32,Male,Sudurpashchim,Kanchanpur,Prepaid,1440,599,4,9.06,11.92,27,500,1,-72,0.17,50,0,0,1,2,1,0,0,0,25,0
NP-CUST-03800,59,Female,Karnali,Salyan,Prepaid,2700,535,6,39.8,52.37,18,200,4,-76,0.56,50,0,0,1,2,0,0,0,0,10,0
NP-CUST-03801,38,Male,Lumbini,Banke,Prepaid,2340,576,2,4.12,5.42,18,50,4,-72,0.17,50,0,0,1,1,1,0,0,0,10,1
NP-CUST-03802,21,Female,Bagmati,Lalitpur,Prepaid,3540,613,1,10.94,14.39,21,100,3,-70,0.0,50,0,0,1,0,1,0,0,0,15,1
NP-CUST-03803,35,Female,Bagmati,Kavre,Prepaid,1290,449,2,14.86,19.55,18,200,4,-76,0.67,50,0,0,1,1,0,0,0,0,10,0
NP-CUST-03804,39,Other,Lumbini,Rupandehi,Prepaid,1980,578,3,48.67,64.04,24,200,2,-72,0.17,50,0,0,0,4,0,0,0,0,20,0
NP-CUST-03805,63,Male,Madhesh,Parsa,Prepaid,780,721,7,5.27,6.93,18,50,4,-70,0.0,45,1,24,0,2,0,0,0,0,10,0
NP-CUST-03806,53,Female,Bagmati,Kavre,Prepaid,180,745,5,8.08,10.63,27,200,1,-76,0.4,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-03807,22,Male,Madhesh,Dhanusha,Prepaid,1050,727,3,1.72,2.26,27,100,1,-78,0.55,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03808,63,Male,Bagmati,Bhaktapur,Postpaid,2220,593,4,1.89,2.49,27,1000,1,-74,0.34,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03809,67,Male,Madhesh,Bara,Prepaid,3090,714,5,15.57,20.49,21,50,3,-76,0.42,50,0,0,1,3,0,0,0,0,15,0
NP-CUST-03810,23,Male,Bagmati,Lalitpur,Prepaid,1290,854,9,14.88,19.58,18,200,4,-88,1.05,50,0,0,0,0,1,0,0,0,10,0
NP-CUST-03811,39,Female,Lumbini,Kapilvastu,Prepaid,270,698,4,0.06,0.08,18,500,4,-74,0.29,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-03812,57,Male,Lumbini,Banke,Prepaid,2490,635,8,2.76,3.63,18,500,4,-78,0.63,50,0,0,0,3,1,0,0,0,10,1
NP-CUST-03813,22,Male,Bagmati,Bhaktapur,Prepaid,2340,853,4,5.68,7.47,21,50,3,-74,0.23,45,1,24,1,2,1,0,0,0,15,1
NP-CUST-03814,52,Female,Madhesh,Dhanusha,Prepaid,2490,591,6,3.12,4.11,27,50,1,-70,0.0,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-03815,55,Male,Lumbini,Rupandehi,Prepaid,960,608,2,2.84,3.74,21,200,3,-74,0.33,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-03816,45,Female,Sudurpashchim,Kanchanpur,Prepaid,1020,529,1,24.07,31.67,24,500,2,-74,0.38,45,1,24,0,2,1,0,0,0,20,0
NP-CUST-03817,63,Male,Koshi,Morang,Prepaid,450,702,1,1.4,1.84,27,50,1,-72,0.14,45,1,24,0,3,0,0,0,0,25,0
NP-CUST-03818,41,Female,Madhesh,Bara,Postpaid,2070,652,7,7.64,10.05,27,1000,1,-76,0.46,45,1,24,0,2,1,0,0,0,25,0
NP-CUST-03819,66,Female,Gandaki,Tanahu,Postpaid,1410,625,4,5.15,6.78,27,1000,1,-78,0.64,50,0,0,1,1,1,0,0,0,25,0
NP-CUST-03820,59,Male,Gandaki,Kaski,Prepaid,2820,470,1,2.59,3.41,21,100,3,-70,0.0,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-03821,27,Male,Bagmati,Lalitpur,Prepaid,3240,437,6,26.04,34.26,21,50,3,-84,1.6,50,0,0,1,1,0,0,0,0,15,1
NP-CUST-03822,71,Male,Lumbini,Rupandehi,Prepaid,90,711,2,5.18,6.82,27,50,1,-76,0.42,50,0,0,1,2,0,0,0,0,25,1
NP-CUST-03823,63,Female,Bagmati,Kathmandu,Prepaid,3030,656,9,12.77,16.8,27,50,1,-78,0.61,50,0,0,1,3,0,0,0,0,25,0
NP-CUST-03824,60,Male,Gandaki,Syangja,Prepaid,3270,979,7,6.42,8.45,27,50,1,-78,0.41,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-03825,60,Male,Sudurpashchim,Kailali,Prepaid,1170,656,3,3.72,4.89,24,500,2,-80,0.76,45,1,24,0,1,1,0,0,0,20,0
NP-CUST-03826,58,Male,Bagmati,Bhaktapur,Prepaid,2190,669,3,0.93,1.22,18,500,4,-78,0.6,50,0,0,1,3,0,0,0,0,10,0
NP-CUST-03827,53,Male,Lumbini,Banke,Prepaid,1680,608,8,8.51,11.2,27,500,1,-72,0.16,50,0,0,1,3,0,0,0,0,25,0
NP-CUST-03828,25,Male,Bagmati,Kavre,Prepaid,1830,799,2,18.47,24.3,18,100,4,-76,0.38,50,0,0,1,1,0,0,0,0,10,0
NP-CUST-03829,26,Female,Lumbini,Kapilvastu,Prepaid,2940,611,6,12.44,16.37,18,50,4,-76,0.49,50,0,0,0,1,0,0,0,0,10,0
NP-CUST-03830,69,Male,Gandaki,Tanahu,Postpaid,1290,613,6,2.87,3.78,27,1000,1,-74,0.33,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-03831,45,Male,Bagmati,Lalitpur,Prepaid,2220,666,4,1.33,1.75,24,500,2,-74,0.3,50,0,0,1,4,0,0,0,0,20,0
NP-CUST-03832,51,Female,Madhesh,Bara,Prepaid,270,556,7,10.68,14.05,21,500,3,-80,0.9,50,0,0,1,0,1,0,0,0,15,1
NP-CUST-03833,67,Female,Madhesh,Dhanusha,Prepaid,300,630,3,26.38,34.71,21,50,3,-74,0.32,50,0,0,1,4,1,0,0,0,15,0
NP-CUST-03834,31,Male,Gandaki,Syangja,Prepaid,420,702,7,25.14,33.08,24,200,2,-82,0.85,50,0,0,0,4,0,0,0,0,20,1
NP-CUST-03835,63,Male,Madhesh,Parsa,Postpaid,750,538,3,1.37,1.8,27,1000,1,-70,0.0,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03836,20,Male,Gandaki,Syangja,Prepaid,1620,705,4,19.26,25.34,27,200,1,-78,0.57,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03837,52,Female,Bagmati,Chitwan,Prepaid,2070,452,5,13.81,18.17,24,200,2,-74,0.44,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-03838,21,Male,Karnali,Surkhet,Prepaid,840,504,7,34.35,45.2,21,50,3,-70,0.0,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-03839,22,Female,Bagmati,Bhaktapur,Prepaid,2460,557,2,2.35,3.09,24,200,2,-74,0.36,45,1,24,1,3,0,0,0,0,20,0
NP-CUST-03840,37,Female,Bagmati,Kathmandu,Prepaid,3150,590,3,14.57,19.17,21,50,3,-72,0.17,50,0,0,0,3,1,0,0,0,15,1
NP-CUST-03841,27,Female,Bagmati,Kathmandu,Prepaid,1470,648,2,0.14,0.18,27,500,1,-76,0.46,50,0,0,0,1,1,0,0,0,25,1
NP-CUST-03842,21,Male,Bagmati,Kathmandu,Prepaid,600,422,7,12.43,16.36,18,500,4,-74,0.47,45,1,24,0,0,0,0,0,0,10,1
NP-CUST-03843,63,Male,Bagmati,Lalitpur,Prepaid,2160,485,3,12.71,16.72,18,200,4,-72,0.21,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-03844,25,Male,Bagmati,Kavre,Prepaid,2100,626,2,22.91,30.14,24,50,2,-72,0.16,40,2,24,0,3,0,0,0,0,20,0
NP-CUST-03845,23,Male,Bagmati,Lalitpur,Prepaid,3510,585,2,8.27,10.88,21,500,3,-80,0.85,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-03846,30,Female,Gandaki,Kaski,Prepaid,2640,585,3,4.53,5.96,27,500,1,-76,0.51,50,0,0,0,2,1,0,0,0,25,0
NP-CUST-03847,41,Female,Lumbini,Kapilvastu,Prepaid,270,726,7,2.72,3.58,27,500,1,-72,0.14,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03848,62,Female,Karnali,Salyan,Prepaid,3060,438,4,6.63,8.72,24,500,2,-74,0.46,50,0,0,0,1,0,0,0,0,20,0
NP-CUST-03849,66,Female,Gandaki,Tanahu,Prepaid,3450,526,2,23.82,31.34,27,50,1,-72,0.19,45,1,24,0,1,0,0,0,0,25,0
NP-CUST-03850,27,Male,Bagmati,Kavre,Prepaid,2040,457,4,15.47,20.36,18,200,4,-72,0.22,50,0,0,0,2,1,0,0,0,10,0
NP-CUST-03851,36,Male,Bagmati,Kavre,Prepaid,1440,512,4,3.12,4.11,27,50,1,-72,0.19,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03852,70,Male,Lumbini,Kapilvastu,Prepaid,3090,584,3,6.13,8.07,21,100,3,-76,0.51,50,0,0,0,0,0,1,0,0,15,0
NP-CUST-03853,38,Female,Lumbini,Banke,Prepaid,1680,688,3,11.53,15.17,24,50,2,-82,0.87,50,0,0,1,2,0,0,0,0,20,0
NP-CUST-03854,48,Female,Bagmati,Lalitpur,Prepaid,3420,587,3,11.6,15.26,18,500,4,-78,0.68,50,0,0,0,2,0,0,0,0,10,0
NP-CUST-03855,49,Female,Koshi,Jhapa,Postpaid,2490,622,4,1.87,2.46,27,1000,1,-78,0.64,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03856,36,Male,Karnali,Surkhet,Prepaid,1380,561,3,0.32,0.42,21,200,3,-78,0.71,50,0,0,1,0,1,0,0,0,15,0
NP-CUST-03857,28,Male,Gandaki,Syangja,Prepaid,3390,616,0,12.67,16.67,27,500,1,-76,0.49,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03858,50,Female,Madhesh,Dhanusha,Prepaid,2760,745,8,1.96,2.58,18,100,4,-80,0.67,50,0,0,0,2,0,0,0,0,10,0
NP-CUST-03859,26,Male,Gandaki,Tanahu,Prepaid,600,573,5,11.72,15.42,18,200,4,-72,0.17,50,0,0,1,3,0,0,0,0,10,0
NP-CUST-03860,46,Female,Koshi,Jhapa,Prepaid,210,733,4,2.18,2.87,24,200,2,-78,0.54,45,1,24,0,4,1,0,0,0,20,0
NP-CUST-03861,59,Female,Bagmati,Kathmandu,Postpaid,3060,635,8,5.63,7.41,27,1000,1,-72,0.16,45,1,24,0,3,0,0,0,0,25,0
NP-CUST-03862,58,Female,Lumbini,Kapilvastu,Prepaid,870,572,3,1.95,2.57,21,200,3,-80,0.87,45,1,24,0,2,0,0,0,0,15,0
NP-CUST-03863,43,Male,Gandaki,Syangja,Prepaid,2100,619,2,1.86,2.45,27,100,1,-74,0.32,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-03864,69,Male,Bagmati,Chitwan,Prepaid,840,731,8,10.84,14.26,18,50,4,-76,0.41,45,1,24,0,2,0,0,0,0,10,0
NP-CUST-03865,65,Male,Bagmati,Lalitpur,Prepaid,1170,631,8,1.49,1.96,21,50,3,-76,0.47,50,0,0,0,0,0,0,0,0,15,0
NP-CUST-03866,57,Male,Madhesh,Parsa,Prepaid,1830,663,3,55.96,73.63,18,50,4,-86,1.2,50,0,0,0,4,0,0,0,0,10,1
NP-CUST-03867,43,Male,Madhesh,Bara,Postpaid,210,631,4,0.73,0.96,27,1000,1,-74,0.32,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03868,53,Female,Bagmati,Kathmandu,Prepaid,960,667,7,2.19,2.88,24,200,2,-78,0.6,50,0,0,0,3,0,0,0,0,20,0
NP-CUST-03869,47,Female,Gandaki,Syangja,Prepaid,1530,646,0,11.23,14.78,27,100,1,-78,0.62,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-03870,50,Male,Koshi,Jhapa,Prepaid,1290,572,4,0.74,0.97,21,100,3,-74,0.35,50,0,0,0,1,1,0,0,0,15,0
NP-CUST-03871,47,Male,Sudurpashchim,Kailali,Prepaid,300,648,6,1.06,1.39,21,500,3,-74,0.31,50,0,0,0,1,1,0,0,0,15,0
NP-CUST-03872,45,Male,Bagmati,Kathmandu,Postpaid,3210,713,4,2.71,3.57,27,1000,1,-84,0.98,50,0,0,0,3,0,0,0,0,25,1
NP-CUST-03873,29,Male,Lumbini,Rupandehi,Prepaid,3030,510,2,1.99,2.62,24,100,2,-80,0.98,50,0,0,0,3,0,0,0,0,20,0
NP-CUST-03874,71,Female,Koshi,Sunsari,Postpaid,2760,712,4,10.59,13.93,27,1000,1,-74,0.28,50,0,0,0,2,1,0,0,0,25,1
NP-CUST-03875,28,Male,Bagmati,Chitwan,Prepaid,2100,641,3,4.58,6.03,21,50,3,-76,0.47,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-03876,51,Male,Sudurpashchim,Kanchanpur,Prepaid,960,466,2,15.24,20.05,18,100,4,-76,0.64,50,0,0,0,1,0,0,0,0,10,0
NP-CUST-03877,25,Male,Lumbini,Kapilvastu,Prepaid,2160,860,3,8.35,10.99,18,200,4,-78,0.46,50,0,0,1,4,0,0,0,0,10,0
NP-CUST-03878,66,Female,Bagmati,Lalitpur,Prepaid,870,815,5,3.03,3.99,21,500,3,-72,0.12,50,0,0,0,3,1,0,0,0,15,0
NP-CUST-03879,27,Female,Lumbini,Banke,Prepaid,900,388,4,12.1,15.92,21,100,3,-76,0.77,50,0,0,1,3,0,0,0,0,15,1
NP-CUST-03880,63,Male,Koshi,Sunsari,Prepaid,2160,604,1,4.3,5.66,21,100,3,-78,0.66,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-03881,32,Male,Sudurpashchim,Kailali,Prepaid,420,622,4,3.31,4.36,27,500,1,-74,0.32,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-03882,60,Female,Lumbini,Kapilvastu,Postpaid,2490,589,5,7.31,9.62,27,1000,1,-72,0.17,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-03883,70,Female,Madhesh,Parsa,Prepaid,1380,621,2,14.76,19.42,21,200,3,-70,0.0,50,0,0,1,4,1,0,0,0,15,0
NP-CUST-03884,67,Male,Koshi,Jhapa,Prepaid,960,830,4,27.47,36.14,27,200,1,-76,0.36,50,0,0,1,4,1,0,0,0,25,0
NP-CUST-03885,24,Female,Bagmati,Kathmandu,Prepaid,3390,778,2,8.11,10.67,24,200,2,-78,0.51,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-03886,45,Female,Gandaki,Kaski,Postpaid,3420,595,6,7.27,9.57,27,1000,1,-84,1.17,45,1,24,0,0,1,0,0,0,25,1
NP-CUST-03887,49,Female,Sudurpashchim,Kailali,Postpaid,300,620,6,26.76,35.21,27,1000,1,-82,0.97,45,1,24,0,2,0,0,0,0,25,0
NP-CUST-03888,19,Female,Koshi,Sunsari,Prepaid,3240,654,2,2.45,3.22,18,100,4,-76,0.46,45,1,24,1,2,0,0,0,0,10,0
NP-CUST-03889,48,Female,Bagmati,Kathmandu,Prepaid,2790,720,2,8.47,11.14,21,500,3,-76,0.42,50,0,0,0,0,1,0,0,0,15,0
