customer_id,age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
NP-03032,19,Male,Gandaki,Urban,Prepaid,903,77.5,38,11.94,22.79,17,212.0,0,-59,0.0113,15.16,0,0.0,0,0,0,0,0.182,0.415,4,0
NP-03033,44,Female,Gandaki,Semi-Urban,Prepaid,1578,290.2,44,2.92,39.8,30,108.0,5,-72,0.0179,6.83,2,35.6,1,0,0,0,0.329,0.165,2,0
NP-03034,19,Female,Bagmati,Semi-Urban,Prepaid,996,266.7,33,31.81,5.17,1,108.0,5,-60,0.0595,13.61,0,0.0,1,1,0,1,0.007,0.017,0,0
NP-03035,52,Male,Bagmati,Rural,Prepaid,1751,387.9,39,5.62,29.55,1,114.0,3,-115,0.0752,1.66,0,0.0,0,1,0,0,0.286,0.466,2,1
NP-03036,35,Female,Sudurpashchim,Urban,Prepaid,593,550.8,41,6.91,7.19,6,111.0,0,-111,0.0807,3.73,0,0.0,1,0,0,0,0.912,0.107,12,1
NP-03037,31,Male,Bagmati,Semi-Urban,Prepaid,1511,203.9,37,8.23,23.5,4,514.0,1,-71,0.0367,22.14,0,0.0,1,0,0,0,0.067,0.076,5,0
NP-03038,37,Male,Gandaki,Urban,Prepaid,1397,349.9,51,4.17,11.74,17,88.0,1,-113,0.0579,7.32,0,0.0,0,0,0,0,0.558,0.117,13,0
NP-03039,35,Male,Koshi,Semi-Urban,Prepaid,1164,135.0,40,10.87,41.43,10,511.0,2,-57,0.0115,20.83,0,0.0,0,0,0,0,0.333,0.22,2,0
NP-03040,27,Male,Koshi,Rural,Prepaid,986,392.6,43,21.92,6.53,1,497.0,3,-60,0.0336,13.69,2,38.6,0,0,0,0,0.211,0.068,2,0
NP-03041,42,Male,Madhesh,Urban,Prepaid,875,56.9,35,6.93,21.12,9,187.0,5,-88,0.0712,6.79,0,0.0,1,0,0,0,0.365,-0.084,3,0
NP-03042,19,Female,Bagmati,Urban,Prepaid,721,216.0,44,6.43,64.72,4,511.0,6,-50,0.0965,14.09,0,0.0,0,0,0,0,0.173,0.107,1,1
NP-03043,42,Female,Lumbini,Semi-Urban,Prepaid,1724,146.9,42,15.11,2.06,6,40.0,2,-87,0.0698,12.79,0,0.0,1,0,0,0,0.308,0.112,1,0
NP-03044,71,Female,Madhesh,Semi-Urban,Prepaid,1125,176.4,50,14.38,45.91,1,91.0,3,-104,0.0542,9.66,4,29.4,1,0,0,0,0.558,0.201,9,1
NP-03045,50,Male,Madhesh,Urban,Prepaid,1381,234.5,37,9.97,12.98,0,507.0,1,-107,0.0452,2.46,3,3.0,0,0,0,0,0.493,-0.032,2,1
NP-03046,53,Male,Madhesh,Semi-Urban,Prepaid,409,68.7,49,23.9,66.22,40,1005.0,3,-78,0.0225,12.28,0,0.0,1,1,1,0,0.083,0.176,6,0
NP-03047,48,Male,Madhesh,Rural,Prepaid,498,97.8,34,12.56,55.43,16,191.0,2,-66,0.0152,17.01,0,0.0,0,1,0,0,0.34,0.295,3,0
NP-03048,31,Male,Sudurpashchim,Semi-Urban,Prepaid,680,287.6,37,37.31,27.19,12,186.0,1,-102,0.0656,4.81,0,0.0,0,1,1,0,0.314,0.187,3,1
NP-03049,18,Female,Gandaki,Semi-Urban,Prepaid,470,236.7,41,7.08,10.9,13,93.0,5,-99,0.0587,10.79,0,0.0,1,1,0,0,0.219,0.089,1,1
NP-03050,63,Female,Koshi,Urban,Prepaid,1514,392.8,40,3.62,34.76,12,187.0,5,-71,0.0587,6.55,0,0.0,0,0,0,0,0.211,-0.007,2,0
NP-03051,33,Female,Lumbini,Rural,Prepaid,224,601.3,46,27.46,4.78,5,200.0,1,-54,0.0315,19.05,0,0.0,1,1,0,0,0.409,0.119,0,0
NP-03052,71,Male,Lumbini,Urban,Prepaid,539,95.3,38,2.2,44.71,8,99.0,5,-107,0.0571,1.26,0,0.0,0,0,0,0,0.033,0.382,0,0
NP-03053,63,Male,Gandaki,Urban,Prepaid,690,240.1,37,4.59,18.02,31,501.0,4,-109,0.0655,4.35,0,0.0,1,0,0,0,-0.079,-0.021,7,0
NP-03054,69,Male,Koshi,Urban,Prepaid,1016,295.2,40,4.11,41.13,5,37.0,3,-111,0.0588,3.72,2,20.8,1,0,0,0,0.324,0.211,1,1
NP-03055,20,Male,Bagmati,Semi-Urban,Prepaid,910,205.9,39,9.48,47.27,2,1505.0,5,-87,0.0443,22.02,0,0.0,0,0,0,0,0.042,0.134,3,0
NP-03056,52,Female,Koshi,Rural,Prepaid,1018,71.1,50,8.48,25.55,0,1001.0,2,-112,0.0493,4.46,0,0.0,1,1,1,0,0.34,0.014,4,0
NP-03057,58,Other,Lumbini,Urban,Prepaid,1614,174.8,43,23.82,34.75,3,490.0,4,-104,0.0536,3.72,0,0.0,1,0,0,0,-0.049,-0.021,3,0
NP-03058,23,Male,Gandaki,Rural,Prepaid,321,208.1,45,9.52,20.47,1,99.0,2,-106,0.062,11.93,0,0.0,1,1,0,0,0.03,0.16,0,0
NP-03059,42,Female,Bagmati,Rural,Postpaid,1114,685.5,43,5.7,28.11,12,96.0,1,-66,0.0262,14.05,0,0.0,0,1,0,0,0.512,0.12,14,0
NP-03060,30,Male,Madhesh,Semi-Urban,Prepaid,1060,181.3,49,7.21,52.13,3,85.0,4,-112,0.0509,6.48,0,0.0,0,0,1,0,0.394,0.047,3,0
NP-03061,70,Male,Madhesh,Semi-Urban,Prepaid,74,151.2,56,4.26,24.19,4,113.0,2,-115,0.0535,3.34,0,0.0,1,0,1,0,0.365,-0.153,3,1
NP-03062,51,Female,Koshi,Urban,Prepaid,400,219.3,52,15.31,30.26,1,194.0,2,-68,0.0437,30.87,0,0.0,1,1,0,0,0.275,0.313,2,0
NP-03063,25,Male,Sudurpashchim,Urban,Prepaid,70,231.6,40,29.67,58.12,6,990.0,1,-78,0.0297,9.36,0,0.0,0,1,0,0,0.225,0.026,2,0
NP-03064,38,Male,Madhesh,Rural,Prepaid,182,239.6,40,10.67,30.27,37,94.0,5,-95,0.0497,7.05,0,0.0,1,1,0,0,0.298,-0.01,10,1
NP-03065,51,Female,Koshi,Semi-Urban,Prepaid,1450,135.0,50,8.9,32.61,6,1485.0,3,-91,0.0552,11.64,0,0.0,1,1,0,0,-0.218,0.018,3,0
NP-03066,21,Female,Sudurpashchim,Urban,Prepaid,731,244.1,45,13.1,12.68,16,108.0,5,-103,0.0419,9.49,0,0.0,1,1,1,0,0.642,0.356,15,1
NP-03067,42,Male,Bagmati,Semi-Urban,Prepaid,879,208.0,50,6.27,26.74,10,97.0,1,-60,0.0172,60.55,0,0.0,0,0,0,0,0.154,0.033,3,0
NP-03068,32,Male,Lumbini,Rural,Prepaid,1229,179.2,64,8.06,15.02,4,514.0,3,-92,0.1019,17.45,0,0.0,1,0,0,0,0.209,0.497,2,0
NP-03069,21,Female,Koshi,Semi-Urban,Prepaid,496,369.1,42,7.9,16.82,34,486.0,1,-80,0.025,12.87,0,0.0,0,0,1,0,0.408,0.48,10,1
NP-03070,62,Female,Bagmati,Urban,Prepaid,1605,158.9,46,15.86,56.82,8,102.0,2,-66,0.0184,7.26,0,0.0,1,0,1,0,0.643,0.251,11,0
NP-03071,29,Female,Bagmati,Semi-Urban,Prepaid,1454,241.4,40,6.63,6.42,17,1002.0,3,-80,0.0413,5.88,0,0.0,0,1,0,0,0.046,0.172,0,0
NP-03072,49,Male,Lumbini,Semi-Urban,Prepaid,354,112.9,39,1.66,51.92,1,201.0,4,-105,0.0463,6.91,0,0.0,1,0,0,0,0.271,-0.16,4,0
NP-03073,49,Female,Koshi,Urban,Prepaid,810,136.3,43,3.64,41.21,3,36.0,2,-87,0.0334,29.57,0,0.0,0,1,0,0,0.166,0.261,3,0
NP-03074,45,Male,Bagmati,Urban,Prepaid,906,130.3,50,57.16,43.24,7,92.0,3,-106,0.0554,14.79,0,0.0,1,1,0,0,0.384,0.253,4,1
NP-03075,30,Female,Lumbini,Semi-Urban,Postpaid,790,100.5,44,7.92,22.1,17,508.0,1,-78,0.0312,15.52,0,0.0,0,1,0,0,0.361,-0.199,3,0
NP-03076,48,Male,Bagmati,Semi-Urban,Prepaid,1297,100.8,47,13.47,31.87,20,113.0,5,-80,0.0242,4.59,0,0.0,1,0,1,0,0.467,0.153,2,0
NP-03077,31,Female,Bagmati,Urban,Prepaid,1388,236.0,49,8.45,75.91,45,90.0,8,-96,0.0398,4.47,3,19.1,0,0,0,0,-0.131,-0.256,8,1
NP-03078,37,Male,Koshi,Urban,Postpaid,615,217.7,42,8.5,0.32,36,199.0,2,-82,0.0359,8.6,0,0.0,1,0,0,0,0.552,0.426,23,1
NP-03079,35,Male,Koshi,Urban,Postpaid,451,72.6,49,3.69,31.98,6,97.0,1,-56,0.0171,14.76,0,0.0,1,0,0,0,0.317,-0.076,2,0
NP-03080,46,Male,Gandaki,Urban,Prepaid,1260,44.6,47,35.27,9.0,9,214.0,7,-80,0.077,8.69,0,0.0,1,0,0,1,0.348,-0.132,1,0
NP-03081,23,Male,Gandaki,Urban,Prepaid,1451,216.0,46,4.96,23.91,0,104.0,2,-72,0.0264,25.44,0,0.0,0,1,0,0,0.007,-0.11,1,0
NP-03082,49,Female,Sudurpashchim,Semi-Urban,Prepaid,1388,139.2,40,4.87,41.69,8,510.0,3,-57,0.0245,34.87,0,0.0,0,0,0,0,-0.11,0.022,1,0
NP-03083,46,Female,Lumbini,Semi-Urban,Postpaid,1520,211.8,33,12.26,18.25,0,104.0,1,-69,0.0171,10.29,0,0.0,1,1,0,0,0.123,0.097,2,0
NP-03084,60,Female,Bagmati,Semi-Urban,Prepaid,1639,23.3,42,22.92,36.73,0,1508.0,2,-96,0.0411,6.33,0,0.0,0,1,0,0,0.306,0.011,4,0
NP-03085,19,Male,Lumbini,Urban,Prepaid,1097,130.6,43,7.25,34.46,9,108.0,5,-78,0.0418,9.14,0,0.0,1,0,0,0,-0.073,0.06,3,0
NP-03086,40,Female,Koshi,Urban,Prepaid,166,424.6,50,2.02,30.14,27,112.0,5,-105,0.0498,5.08,0,0.0,1,1,0,0,0.448,0.072,1,0
NP-03087,36,Female,Bagmati,Urban,Prepaid,948,200.7,45,2.07,44.11,40,192.0,5,-76,0.0249,14.96,0,0.0,0,1,0,0,0.684,0.328,19,1
NP-03088,48,Male,Madhesh,Urban,Postpaid,554,243.4,49,31.08,34.38,15,200.0,1,-82,0.0386,9.0,0,0.0,0,1,0,0,-0.043,0.211,2,0
NP-03089,68,Male,Koshi,Urban,Prepaid,239,262.2,46,9.57,66.65,16,100.0,2,-92,0.0454,17.11,0,0.0,1,0,0,0,0.203,0.16,2,0
NP-03090,22,Female,Lumbini,Urban,Postpaid,1356,183.3,49,26.13,42.45,6,210.0,2,-59,0.0175,12.98,0,0.0,1,0,0,0,-0.194,-0.017,4,0
NP-03091,36,Female,Bagmati,Rural,Prepaid,577,148.4,42,10.89,39.9,10,88.0,3,-50,0.0036,10.32,0,0.0,0,1,1,0,0.112,0.117,2,0
NP-03092,51,Female,Bagmati,Urban,Postpaid,1317,69.7,52,4.56,22.45,10,36.0,2,-86,0.0343,10.11,0,0.0,0,0,1,0,-0.232,-0.167,6,0
NP-03093,27,Male,Bagmati,Rural,Prepaid,572,27.9,45,12.33,26.56,0,37.0,1,-63,0.0292,12.73,0,0.0,0,0,0,0,0.094,0.281,2,0
NP-03094,42,Female,Bagmati,Urban,Prepaid,1512,277.0,51,11.18,30.67,0,113.0,4,-77,0.0793,11.88,0,0.0,1,1,0,0,-0.281,-0.012,4,0
NP-03095,19,Male,Koshi,Urban,Postpaid,632,177.4,44,13.46,48.15,1,1487.0,1,-77,0.0327,10.06,3,18.5,1,0,0,0,0.788,0.596,5,1
NP-03096,28,Female,Gandaki,Semi-Urban,Prepaid,38,110.9,45,9.64,29.85,18,190.0,3,-63,0.0366,4.24,0,0.0,0,1,0,0,-0.273,0.387,3,0
NP-03097,67,Female,Bagmati,Urban,Prepaid,1557,163.4,48,6.15,8.32,9,201.0,1,-60,0.0339,9.96,0,0.0,0,1,0,0,0.07,-0.192,2,0
NP-03098,48,Male,Lumbini,Urban,Prepaid,382,388.0,41,22.57,29.06,10,485.0,3,-92,0.0362,15.21,0,0.0,0,1,1,0,0.502,0.359,9,1
NP-03099,73,Female,Madhesh,Rural,Prepaid,1013,138.6,55,8.58,40.68,5,996.0,1,-68,0.0249,9.65,0,0.0,1,0,1,0,0.382,0.133,2,0
NP-03100,32,Male,Madhesh,Semi-Urban,Prepaid,349,133.2,36,10.9,41.48,24,103.0,4,-63,0.0146,4.67,0,0.0,1,0,0,0,0.48,0.272,2,0
NP-03101,26,Other,Gandaki,Urban,Prepaid,1471,79.6,49,4.12,28.65,39,87.0,2,-79,0.0362,11.98,0,0.0,1,1,0,0,0.342,0.173,9,0
NP-03102,40,Male,Lumbini,Urban,Prepaid,17,61.9,39,3.8,22.42,2,202.0,4,-72,0.0351,21.54,0,0.0,0,0,0,0,0.443,-0.028,6,0
NP-03103,36,Male,Bagmati,Rural,Prepaid,1022,84.1,51,4.74,32.37,4,204.0,2,-79,0.0229,30.35,0,0.0,1,1,0,0,0.286,0.295,1,0
NP-03104,26,Male,Lumbini,Rural,Prepaid,1296,255.4,30,3.79,32.82,4,89.0,4,-64,0.0123,21.41,4,11.7,1,0,0,0,0.109,-0.014,4,0
NP-03105,52,Male,Sudurpashchim,Semi-Urban,Prepaid,277,270.9,39,1.61,19.11,39,495.0,0,-105,0.0631,12.47,0,0.0,0,1,0,0,0.022,0.385,8,1
NP-03106,38,Male,Sudurpashchim,Urban,Prepaid,135,512.0,40,5.47,38.43,8,203.0,4,-62,0.0448,23.29,0,0.0,0,0,0,0,0.447,0.166,2,0
NP-03107,26,Female,Lumbini,Rural,Prepaid,1758,126.3,32,30.53,8.72,10,91.0,0,-61,0.0179,15.87,0,0.0,1,0,1,0,0.069,0.145,1,0
NP-03108,45,Female,Lumbini,Urban,Postpaid,35,51.2,50,6.44,33.62,5,94.0,2,-73,0.0314,6.25,0,0.0,1,0,0,0,0.323,0.29,2,0
NP-03109,63,Female,Madhesh,Urban,Prepaid,919,59.9,42,3.29,2.79,27,494.0,1,-68,0.0464,12.47,0,0.0,1,0,0,0,0.035,0.192,5,0
NP-03110,68,Male,Lumbini,Semi-Urban,Prepaid,154,163.6,41,15.92,31.28,2,39.0,3,-68,0.0432,20.03,0,0.0,1,0,1,0,0.009,0.208,1,1
NP-03111,24,Female,Bagmati,Urban,Prepaid,1515,395.7,51,8.21,55.34,7,488.0,5,-66,0.0258,14.08,0,0.0,1,1,0,0,0.146,0.261,3,0
NP-03112,33,Male,Sudurpashchim,Semi-Urban,Prepaid,1327,180.9,49,6.69,33.71,3,1002.0,1,-91,0.0505,18.5,0,0.0,1,0,0,0,0.398,0.168,1,1
NP-03113,33,Female,Koshi,Rural,Prepaid,220,216.0,36,3.45,18.5,10,109.0,3,-56,0.0063,17.74,0,0.0,1,1,0,0,0.127,0.045,0,0
NP-03114,50,Male,Bagmati,Semi-Urban,Prepaid,57,155.9,45,9.08,20.0,9,87.0,1,-97,0.0509,6.6,0,0.0,1,0,0,0,0.075,0.246,0,1
NP-03115,21,Female,Bagmati,Urban,Prepaid,864,98.2,49,9.28,70.31,1,109.0,0,-100,0.064,9.78,0,0.0,0,0,0,0,0.611,0.287,14,1
NP-03116,21,Female,Bagmati,Urban,Prepaid,1156,285.0,47,11.53,53.71,21,51.0,4,-89,0.0319,6.02,0,0.0,0,1,1,0,0.174,-0.009,2,1
NP-03117,56,Male,Madhesh,Urban,Prepaid,1043,338.8,45,9.57,25.29,1,211.0,0,-83,0.0324,11.03,1,13.6,0,1,0,0,0.508,0.245,11,1
NP-03118,57,Male,Bagmati,Urban,Prepaid,221,141.8,33,8.05,37.63,2,103.0,1,-103,0.0476,5.98,0,0.0,0,1,0,0,0.269,-0.106,3,0
NP-03119,34,Male,Lumbini,Semi-Urban,Postpaid,649,243.3,34,9.04,35.04,3,510.0,1,-98,0.0398,4.23,0,0.0,1,1,1,0,0.395,0.17,2,0
NP-03120,54,Male,Gandaki,Urban,Prepaid,359,144.0,59,8.26,31.84,20,96.0,6,-111,0.0672,8.77,0,0.0,1,0,1,0,0.33,0.147,3,0
NP-03121,56,Female,Madhesh,Urban,Prepaid,1180,236.0,39,2.77,52.89,2,1511.0,2,-65,0.0285,7.85,0,0.0,0,0,1,0,0.319,0.177,2,0
NP-03122,69,Female,Lumbini,Urban,Prepaid,386,36.3,45,43.25,2.97,2,1488.0,6,-66,0.0244,15.98,0,0.0,1,0,1,0,0.244,0.165,1,0
NP-03123,46,Male,Madhesh,Urban,Prepaid,1270,192.0,64,14.6,39.3,12,503.0,5,-82,0.0338,8.62,0,0.0,1,0,0,1,0.345,0.331,3,0
NP-03124,69,Female,Koshi,Semi-Urban,Prepaid,1202,143.5,47,10.13,8.31,21,106.0,3,-102,0.0465,8.75,0,0.0,1,0,0,0,-0.245,0.275,2,0
NP-03125,53,Female,Gandaki,Semi-Urban,Prepaid,561,288.3,35,7.5,13.18,14,91.0,1,-84,0.0305,10.67,0,0.0,1,1,0,0,0.491,0.135,0,0
NP-03126,55,Female,Lumbini,Semi-Urban,Prepaid,1402,322.4,40,7.88,31.58,9,993.0,3,-96,0.0464,5.81,0,0.0,0,0,0,0,0.254,0.045,4,1
NP-03127,56,Male,Bagmati,Semi-Urban,Prepaid,998,99.6,59,11.39,23.56,12,209.0,2,-84,0.0391,10.19,0,0.0,0,1,0,0,0.296,0.196,1,0
NP-03128,67,Male,Bagmati,Semi-Urban,Prepaid,349,294.2,34,27.73,23.3,9,107.0,3,-76,0.0268,12.38,0,0.0,0,1,0,0,-0.118,-0.143,2,0
NP-03129,54,Male,Madhesh,Urban,Prepaid,25,172.1,43,5.21,28.15,5,497.0,2,-76,0.0358,25.26,0,0.0,1,1,0,0,0.452,0.584,1,0
NP-03130,69,Female,Bagmati,Urban,Prepaid,1446,119.6,52,11.22,50.24,14,110.0,5,-95,0.1065,25.68,0,0.0,0,1,0,0,0.551,0.261,14,1
NP-03131,52,Male,Koshi,Semi-Urban,Prepaid,89,232.8,47,2.47,50.64,13,1007.0,1,-81,0.0397,6.06,0,0.0,0,1,0,0,0.063,-0.067,0,0
NP-03132,24,Male,Sudurpashchim,Urban,Prepaid,1338,438.0,45,17.29,44.2,12,94.0,7,-104,0.0515,4.61,0,0.0,1,0,0,0,0.323,0.05,6,0
NP-03133,44,Female,Lumbini,Urban,Prepaid,961,183.2,39,11.87,13.61,12,195.0,3,-80,0.0398,2.76,3,10.0,1,0,0,0,-0.215,-0.127,1,0
NP-03134,45,Female,Gandaki,Rural,Postpaid,927,182.3,35,8.31,30.31,3,187.0,1,-103,0.0469,3.51,0,0.0,0,1,1,0,0.152,0.314,3,0
NP-03135,39,Female,Bagmati,Urban,Prepaid,1419,190.7,43,1.6,25.0,31,208.0,3,-67,0.0142,7.66,0,0.0,0,0,0,0,-0.059,0.114,12,0
NP-03136,31,Male,Lumbini,Semi-Urban,Prepaid,724,325.5,54,5.71,18.78,58,86.0,2,-65,0.0441,3.86,0,0.0,1,0,0,0,0.564,0.659,20,0
NP-03137,24,Male,Bagmati,Semi-Urban,Prepaid,867,116.8,53,4.26,31.2,9,197.0,3,-90,0.035,3.57,0,0.0,0,1,0,0,0.27,-0.5,4,0
NP-03138,54,Female,Madhesh,Urban,Prepaid,790,92.3,44,4.34,54.19,3,199.0,3,-104,0.0443,5.8,0,0.0,1,0,0,0,0.794,0.569,12,1
NP-03139,39,Male,Koshi,Urban,Prepaid,900,165.6,47,2.04,52.74,4,195.0,2,-69,0.0193,9.57,0,0.0,1,0,0,0,0.16,-0.341,0,0
NP-03140,22,Male,Gandaki,Semi-Urban,Prepaid,750,327.4,51,6.74,29.93,16,104.0,2,-73,0.0497,9.46,0,0.0,1,1,0,0,0.028,-0.093,3,0
NP-03141,72,Male,Sudurpashchim,Urban,Prepaid,648,290.6,34,38.75,32.47,3,103.0,3,-56,0.0213,9.12,0,0.0,1,1,0,0,0.042,0.077,0,0
NP-03142,19,Male,Koshi,Urban,Prepaid,1624,372.3,50,15.92,56.48,11,212.0,2,-82,0.0461,57.86,0,0.0,1,1,0,0,-0.213,-0.133,0,0
NP-03143,44,Male,Madhesh,Rural,Prepaid,1066,385.7,50,9.42,32.68,1,100.0,3,-85,0.0437,12.82,0,0.0,0,0,0,0,0.621,0.127,12,1
NP-03144,38,Female,Bagmati,Semi-Urban,Prepaid,1501,180.5,36,14.01,6.26,41,1512.0,4,-93,0.0419,8.57,4,9.6,0,1,0,0,0.157,0.281,8,1
NP-03145,71,Female,Lumbini,Urban,Prepaid,410,185.0,47,52.13,46.88,22,500.0,4,-88,0.0419,20.96,0,0.0,1,0,0,0,0.014,0.338,3,0
NP-03146,55,Female,Madhesh,Urban,Prepaid,697,93.3,57,4.05,18.25,20,109.0,5,-74,0.047,10.95,0,0.0,1,1,0,0,-0.406,0.14,0,0
NP-03147,32,Male,Madhesh,Semi-Urban,Prepaid,1414,178.5,48,4.83,26.9,17,190.0,1,-53,0.0431,6.92,0,0.0,1,0,0,0,0.248,0.224,4,0
NP-03148,38,Male,Gandaki,Urban,Prepaid,435,209.4,44,6.11,20.13,0,98.0,1,-56,0.0169,9.78,0,0.0,0,1,0,0,0.407,0.235,0,0
NP-03149,27,Male,Bagmati,Urban,Prepaid,378,86.5,54,2.91,32.7,0,91.0,5,-62,0.0183,37.41,0,0.0,0,1,0,0,0.253,-0.186,0,0
NP-03150,40,Female,Koshi,Urban,Prepaid,1254,615.7,54,11.67,13.44,10,206.0,5,-89,0.0307,7.74,3,26.3,0,1,1,0,0.231,0.053,2,0
NP-03151,75,Male,Koshi,Urban,Prepaid,1139,234.2,53,7.06,52.52,17,1508.0,2,-68,0.0156,4.62,0,0.0,1,1,0,0,0.24,-0.036,5,0
NP-03152,73,Female,Gandaki,Semi-Urban,Postpaid,1796,179.9,42,14.87,20.99,16,85.0,2,-73,0.049,19.62,0,0.0,0,0,0,0,0.336,0.421,4,0
NP-03153,56,Female,Bagmati,Semi-Urban,Prepaid,107,343.2,45,17.56,46.89,9,213.0,7,-114,0.0501,6.24,0,0.0,1,1,0,0,0.308,0.414,2,1
NP-03154,22,Male,Sudurpashchim,Urban,Prepaid,1613,370.2,50,25.94,63.37,8,1007.0,4,-96,0.0415,5.8,0,0.0,1,0,0,0,0.061,-0.086,2,0
NP-03155,18,Male,Gandaki,Urban,Prepaid,280,39.6,40,16.09,30.4,1,1506.0,1,-62,0.0112,15.96,3,18.0,0,1,0,1,0.396,-0.113,1,0
NP-03156,30,Female,Koshi,Urban,Prepaid,220,282.6,40,6.68,19.63,31,85.0,0,-113,0.0929,11.68,0,0.0,1,1,0,0,0.323,0.572,5,1
NP-03157,38,Female,Bagmati,Semi-Urban,Prepaid,1118,83.7,45,6.0,48.93,4,50.0,1,-96,0.0364,12.77,4,6.6,0,1,1,0,0.132,0.591,0,0
NP-03158,43,Male,Bagmati,Urban,Prepaid,51,403.3,34,4.09,2.25,2,96.0,4,-93,0.0413,7.73,0,0.0,0,1,0,0,0.625,0.056,6,0
NP-03159,67,Male,Koshi,Urban,Prepaid,1049,87.1,35,9.37,52.81,10,213.0,1,-57,0.0224,30.78,0,0.0,0,1,0,0,0.045,-0.167,1,0
NP-03160,62,Female,Sudurpashchim,Rural,Prepaid,1665,126.5,48,12.02,33.22,0,35.0,3,-114,0.0594,12.66,2,17.5,1,0,0,0,0.166,0.04,5,0
NP-03161,38,Male,Lumbini,Urban,Prepaid,1128,206.0,55,2.74,42.52,38,185.0,2,-83,0.0439,5.88,0,0.0,1,1,1,0,-0.195,0.14,11,0
NP-03162,70,Male,Madhesh,Rural,Prepaid,758,97.7,41,22.78,30.66,5,106.0,1,-67,0.0297,50.1,0,0.0,0,0,0,0,0.535,0.415,16,1
NP-03163,35,Male,Madhesh,Urban,Postpaid,33,181.7,53,9.22,10.38,4,112.0,2,-95,0.0855,9.04,0,0.0,1,0,1,0,0.684,0.082,9,0
NP-03164,54,Male,Koshi,Urban,Postpaid,1602,397.0,41,6.67,28.81,1,53.0,2,-54,0.0125,23.57,0,0.0,1,1,1,0,0.151,0.472,3,0
NP-03165,62,Male,Madhesh,Semi-Urban,Prepaid,388,46.9,49,4.01,27.39,8,190.0,6,-91,0.0414,9.8,0,0.0,0,0,0,0,0.387,0.068,3,0
NP-03166,49,Male,Bagmati,Urban,Prepaid,108,161.6,45,27.78,16.27,5,97.0,4,-58,0.0145,21.41,0,0.0,0,1,0,0,0.272,0.174,2,0
NP-03167,53,Male,Bagmati,Urban,Prepaid,46,213.2,48,13.56,10.02,4,209.0,5,-100,0.0462,10.49,0,0.0,1,1,0,0,-0.076,0.01,3,0
NP-03168,34,Female,Sudurpashchim,Urban,Prepaid,1701,302.7,44,17.99,43.06,1,104.0,4,-87,0.0802,7.27,0,0.0,1,0,1,0,0.44,0.124,2,0
NP-03169,52,Other,Koshi,Rural,Prepaid,154,265.2,52,8.28,32.15,4,200.0,7,-93,0.0577,10.2,0,0.0,0,0,0,0,0.34,0.565,3,1
NP-03170,66,Female,Bagmati,Urban,Prepaid,1608,322.5,39,32.9,15.95,20,85.0,3,-51,0.0009,32.02,0,0.0,0,0,0,0,0.062,-0.327,1,0
NP-03171,28,Female,Lumbini,Semi-Urban,Prepaid,987,306.7,50,17.44,57.75,18,995.0,2,-101,0.0406,5.4,0,0.0,1,0,0,0,-0.046,0.096,1,1
NP-03172,38,Female,Bagmati,Semi-Urban,Postpaid,1059,202.6,44,26.01,15.88,10,486.0,1,-55,0.0124,28.51,0,0.0,1,1,0,0,0.564,0.536,9,0
NP-03173,69,Male,Koshi,Semi-Urban,Postpaid,1187,88.6,52,22.9,3.98,16,489.0,2,-82,0.0321,4.52,0,0.0,0,1,0,0,0.053,-0.284,1,0
NP-03174,72,Male,Madhesh,Semi-Urban,Prepaid,1259,68.5,44,5.48,30.23,11,107.0,3,-83,0.0333,15.95,0,0.0,0,0,1,0,0.067,0.061,2,0
NP-03175,70,Female,Madhesh,Urban,Postpaid,747,210.0,38,10.64,12.29,1,1489.0,1,-95,0.0503,44.94,0,0.0,1,0,0,0,-0.257,0.141,1,0
NP-03176,43,Male,Sudurpashchim,Urban,Prepaid,768,263.2,46,26.24,27.01,31,212.0,1,-100,0.0402,9.88,0,0.0,1,1,0,1,0.39,0.427,7,1
NP-03177,21,Male,Karnali,Urban,Prepaid,1257,295.3,51,13.34,23.51,8,1490.0,4,-98,0.0504,3.55,0,0.0,1,1,0,0,0.351,0.23,1,0
NP-03178,51,Female,Sudurpashchim,Urban,Prepaid,1579,84.9,40,4.09,7.9,16,496.0,2,-105,0.0666,11.41,0,0.0,0,1,1,0,0.258,-0.087,2,1
NP-03179,69,Male,Lumbini,Urban,Prepaid,1597,360.4,42,9.69,9.88,24,485.0,1,-103,0.0544,18.11,0,0.0,1,1,0,0,0.109,0.232,2,0
NP-03180,65,Male,Madhesh,Urban,Prepaid,72,299.2,51,17.34,49.19,25,189.0,1,-104,0.0488,9.51,0,0.0,1,1,0,0,0.325,0.034,3,0
NP-03181,35,Other,Karnali,Rural,Postpaid,1463,151.8,52,2.81,36.14,32,106.0,2,-85,0.0433,8.12,1,19.6,1,0,0,0,0.478,0.294,12,0
NP-03182,57,Female,Sudurpashchim,Rural,Prepaid,1313,401.4,42,4.16,10.73,12,985.0,5,-101,0.0594,4.27,1,32.4,0,0,0,1,0.178,-0.235,7,0
